label,text
0,ltgt g saw days ago guy wants sell wifi ltgt g ltgt thats blanked
0,late
0,whatever im pretty pissed
0,today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy
0,dont much image class
0,noi got rumour going buy apartment chennai
0,near kalainar tv officethenampet
1,ur cashbalance currently pounds maximize ur cashin send go pmsg cc hgsuitelands rowwjhl
1,sms auction brand new nokia auction today auction free join take part txt nokia hgsuitelands rowwjhl
0,sis catching e show e afternoon im watching w c u wan watch today tmr lor
0,sounds gd haha wah u yan jiu fast liao
0,nosy guess idk reacting im freaked
0,remember hurt days satanic imposter meneed pay priceso itmay destiny keep going u said pray get mind get
0,make girl happy difficult make girls happy u need friend companion lover chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam
0,princess bet brothas chasing
0,shall book chez jules half eight thats ok
0,hhahhaahahah rofl wtf nig leonardo room something
0,yep dereks house see sunday lt
0,cool let know kicks around ltgt ill day
0,sorry ill call later
0,wondering would okay call uncle john let know things nigeria r ltgt dollars years sent know strain plan pay back every dime gives every dime expect anything practical something like
0,charges transfer charges withdraw anyhow like
0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
0,lets go bill millers
0,love set soul fire spark flame big rawring flame xoxo
0,somewhr someone surely made u god decided perfect time make u meet dat person till den enjoy ur crushes
0,thats honeymoon outfit
0,help propose going back tomorrow
1,private account statement shows unredeemed points call identifier code expires
0,never blame day ur life good days give u happiness bad days give u experience essential life gods blessings good morning
0,pls confirm time collect cheque
1,registered subscriber yr draw � gift voucher b entered receipt correct ans next olympics txt ans
1,urgent mobile number awarded � prize guaranteed call land line claim valid hrs ppm
0,daddy take good care
0,yeah probably still got ta check leo
0,kthen special
0,carlos taking sweet time usual let know patty donewant smoke ill tell haul ass
0,ok pa nothing problem
0,heard job im going wildlife talk tonight u wantcome thatworzels wizzle whatever
0,god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend u
0,came hostel
0,ok prob ill come lunch
0,jus telling u dat ill b leaving shanghai st instead well haf time meet cya
0,freezing home yet remember kiss mom morning love think missing yet
0,ready big day tomorrow
0,ill probably around mu lot
0,
1,rtking pro video club need help inforingtonekingcouk call must club credits redeemable enjoy
0,thnx dude u guys nite
0,sef dey laugh meanwhile hows darling anjie
0,mm food da
0,k makes sense btw carlos difficult guys gon na smoke go pick second batch get gas
0,u download fring app
0,oz guy kinda flaky one friend interested picking ltgt worth tonight possible
0,friends u stay fb chat
0,fuck babe miss sooooo much wish sleep bed lonely go sleep dream love
0,living simple loving also simple laughing simple winning tooo simple simple difficult gud nte
1,u secret admirer looking make contact ufind rreveal thinks ur specialcall
0,ah well confuses things doesn���t
1,free text msgs text ok well credit account
0,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply
0,dear ok
1,selected stay top british hotels nothing holiday worth � claim call london bx swss
0,yes princess want make happy
0,sounds like many talents would like go dinner date next week
0,going film day da pm sorry da
0,watching movie already xy wants shop im shopping w
0,hello little party animal thought id buzz friends grins reminding loved send naughty adoring kiss
0,yesterday going home
1,eerie nokia tones u rply tone title eg tone dracula titles ghost addamsfa munsters exorcist twilight poboxwwq p
0,come life brought sun shiny warming heart putting constant smile face making feel loved cared
0,shit wasnt surprised went spent evening french guy met town fooled around bit didnt let fuck
1,anetworks allow companies bill sms responsible suppliers
0,great comedycant stop laughing da
1,freemsgfeelin kinda lnly hope u like keep company jst got cam moby wan na c pictxt reply date msgp rcv hlp stop
0,alright set text man
0,hi theyre keen go kind feel shouldnt go tomo dont mind
0,sleeping nt feeling well
0,u switch fone dammit
0,india take lead
0,ill post lr class
0,thts wat wright brother fly
0,evening v good somewhat event laden fill dont worry �� head ok throat wrecked see six
0,u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friends goodevening dear
0,laptop take
0,dont file bagi work called mei tell find anything room
0,wan early lei outside wun b home early neva mind
1,ur chance win � cash every wk txt action tscs custcare xpwk
0,bugis juz wat im walking home oredi �� late reply oso saw top dat like din buy r �
0,wishing family merry x mas happy new year advance
0,go ok na
0,yes posted couple pics fb theres still snow outside im waking
0,sif one good partnership going take lead
1,rgent nd attempt contact uu � call b tcsbcmwcnxx callcost ppm mobilesvary max�
0,yeah wheres class
0,send bec temple na
0,arent coming home class right need work shower
1,hi ur lookin saucy daytime fun wiv busty married woman free next week chat sort time janinexx calls�minmobsmorelkpoboxhpfl
0,mostly like
0,�� v fan
0,dunno cos v late n reach inside already ate spageddies lor e gals r laughing lor
0,guess spent last night phasing fourth dimension
0,dad gon na call gets work ask crazy questions
0,yesbut said
0,hurting n meaningful lines ever compromised everything love
0,lmaonice
0,glad see reply
1,urgent trying contact u todays draw shows � prize guaranteed call land line claim valid hrs
1,monthly password wap mobsicom use wap phone pc
0,nah dub je still buff
0,painful words thought happy toughest thing earth
0,yeah thats fine � get ok
0,lol u come ideas
0,many people seems special first sight remain special till last sight maintain till life ends shjas
0,today song dedicated day song u dedicate send ur valuable frnds first rply
0,okay wait ah
0,lei
0,hi babe u r likely bed im sorry tonight really wan na see u tomorrow call love xxx
0,already squatting new way walking
0,want bold bb torch
0,cramps stopped going back sleep
1,todays vodafone numbers ending last four digits selected received � award number matches please call claim � award
1,free top ringtone sub weekly ringtoneget st week freesend subpoly per weekstop sms
0,nan sonathaya soladha boss
0,bring tat cd forget
1,sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr � sptyrone
0,dont know im raping dudes poker
0,weightloss girl friends make loads money ebay something give thanks god
0,gr see message r u leaving congrats dear school wat r ur plans
0,�� eatin later im eatin wif frens lei �� going home first
0,finish already yar keep saying mushy embarrassed ok
0,sorry man stash ran dry last night cant pick sunday
0,hai priya right doctor said pa
1,free msg sorry service ordered could delivered sufficient credit please top receive service
0,ok
0,please ask mummy call father
0,come room come house cos house still messy haha
0,lost kilos today
0,taste fish curry p
0,might accidant tookplace somewhere ghodbandar rd traffic moves slovely plz slip amp dont worry
0,yun ahnow � wkg wherebtw � go nus sc �� wana specialise wad
0,yes one woman man please tell likes dislikes bed
0,test earlier appreciate call tomorrow
0,hows loverboy keeps coming queen hmmm doesnt ache speak miss desparately
0,u meet fren dun wan meet ah muz b guy rite
0,promises though havent even gotten dinner yet
0,got back dislikes bed
0,turns stereo love mi phone unknown album
